4,389,0.213182866
13,389,0.2499675
13,393,0.317451152
13,393,0.273812209
13,389,0.250931465
13,376,0.221932571
13,393,0.222157548
13,376,0.283531276
13,389,0.239646109
13,389,0.23286384
13,376,0.249616397
13,389,0.220371096
13,389,0.262515792
13,393,0.343976367
13,389,0.278803049
13,376,0.236630451
23,381,0.300130685
23,393,0.35396143
23,381,0.283577531
23,393,0.325367126
23,393,0.264522495
23,381,0.303779445
24,376,0.268628044
24,376,0.284952105
24,376,0.313052226
24,389,0.269167059
24,376,0.218236545
24,376,0.247732137
24,376,0.263875954
24,389,0.231221658
24,376,0.220703681
24,376,0.256681421
24,389,0.22743612
26,376,0.228373588
26,389,0.247776294
26,376,0.276997373
26,389,0.233112206
26,376,0.210133391
26,389,0.209734373
26,389,0.2235461
26,389,0.232833081
26,389,0.237510633
26,389,0.239868783
26,376,0.24629552
26,389,0.217050219
74,385,0.257695012
74,388,0.214928294
74,394,0.246372123
74,385,0.326449437
74,388,0.311946905
74,394,0.287488741
74,384,0.279110882
74,386,0.284035648
74,385,0.303781831
74,388,0.261865509
74,394,0.265509303
74,384,0.274481859
74,385,0.207306015
74,386,0.268929916
74,385,0.305826516
74,388,0.250651798
74,394,0.279062693
74,385,0.257878959
74,388,0.235424079
74,394,0.259094615
74,378,0.249032839
74,385,0.289817811
74,386,0.312019656
74,388,0.256630003
74,385,0.259919918
74,386,0.310157606
74,388,0.230759644
84,385,0.238303226
84,386,0.273250888
84,386,0.246559798
135,393,0.298807827
135,376,0.230352865
135,389,0.240101277
135,381,0.249289695
135,389,0.229765885
135,393,0.308395115
135,389,0.257983239
135,389,0.24685533
135,393,0.296032991
135,389,0.236720953
135,376,0.271696974
135,393,0.302921716
135,381,0.231442341
135,393,0.273231936
135,393,0.260992955
135,376,0.261679864
135,389,0.250916043
135,389,0.233588677
135,376,0.251320642
135,389,0.270723348
135,393,0.225291968
135,376,0.24823379
135,389,0.215579494
135,376,0.291036232
135,389,0.261790931
135,389,0.295375117
135,381,0.24824984
135,393,0.302080585
135,381,0.304058136
135,393,0.310262087
135,389,0.273919332
135,389,0.252570064
135,389,0.266776201
135,389,0.241926599
135,393,0.291677805
135,393,0.281013197
135,376,0.22283984
135,376,0.298382002
135,389,0.254496835
135,389,0.237539613
135,376,0.261604712
135,389,0.261205694
135,376,0.259122987
135,389,0.280882986
135,389,0.304770339
135,385,0.210703972
135,393,0.211308055
150,384,0.274505869
150,385,0.304448527
150,386,0.288426464
150,388,0.304237902
150,394,0.343122018
150,384,0.310345614
150,385,0.265944108
150,386,0.295461709
150,388,0.240396311
150,394,0.250462358
150,384,0.302638763
150,385,0.292588778
150,386,0.312555175
150,379,0.292613399
150,385,0.376812084
150,386,0.307085935
150,388,0.329904098
150,394,0.31408156
150,382,0.291510708
150,386,0.315725785
150,388,0.324101631
150,394,0.321149431
150,384,0.211894696
150,385,0.235212637
150,386,0.239486115
150,384,0.274247146
150,385,0.332171772
150,386,0.281872959
150,379,0.273159313
150,382,0.274151477
150,385,0.348939742
150,386,0.289138637
150,388,0.307834346
150,394,0.315987466
150,384,0.260022827
150,385,0.269362547
150,386,0.286107651
150,388,0.230872914
150,394,0.250453766
150,384,0.262956937
150,386,0.25697522
150,388,0.250350979
150,389,0.28652168
150,394,0.266396181
150,384,0.31955813
150,385,0.285070853
150,386,0.29356916
150,388,0.26456176
150,394,0.277220554
150,384,0.305443473
150,386,0.298781842
150,388,0.284832197
150,389,0.229006666
150,384,0.312202378
150,385,0.248754083
150,386,0.316380121
150,388,0.246948539
150,394,0.275693282
150,385,0.328965587
150,386,0.291214625
150,388,0.29931373
150,394,0.264468112
150,379,0.276557999
150,384,0.301747608
150,386,0.341932949
150,394,0.361316335
150,385,0.210304737
150,386,0.203116919
150,385,0.22866605
150,388,0.213080802
150,393,0.266935307
150,384,0.221015908
150,385,0.211123266
150,386,0.21667975
150,394,0.258111163
150,384,0.282993207
150,386,0.289627991
150,388,0.279510083
150,384,0.271230992
150,385,0.32762831
150,386,0.327342662
150,389,0.275528118
150,394,0.276113328
150,384,0.301907684
150,385,0.299656021
150,386,0.268790658
150,388,0.26632675
150,379,0.278973253
150,386,0.306043338
150,388,0.320732681
150,394,0.310712141
150,384,0.25487563
150,385,0.287181663
150,386,0.257041829
150,388,0.260597038
150,394,0.304201828
150,385,0.319511494
150,386,0.287194626
150,388,0.306733192
150,394,0.297472076
150,379,0.278180492
150,384,0.290655625
150,385,0.341371548
150,386,0.306122285
150,388,0.327791085
150,393,0.279815808
150,386,0.283912034
150,388,0.303507038
150,394,0.303604029
150,384,0.302462081
150,385,0.23745586
150,386,0.264732451
150,388,0.236808098
150,394,0.228646488
150,384,0.297239236
150,385,0.272856947
150,388,0.232193716
150,394,0.264172565
150,384,0.229703164
150,385,0.223558115
150,394,0.235108238
150,384,0.290954534
150,385,0.260127492
150,386,0.277993146
150,388,0.277367842
150,394,0.302146883
150,385,0.213433719
150,386,0.248381381
150,384,0.225579099
150,385,0.243554797
150,386,0.239553123
150,388,0.234571695
150,394,0.28833129
150,385,0.308436873
150,386,0.239018158
150,388,0.269645381
150,394,0.283551751
150,385,0.288883505
150,388,0.266428625
150,394,0.290099161
150,385,0.235859874
150,394,0.296985014
150,382,0.222951625
150,385,0.252658586
150,386,0.207086508
150,388,0.23958341
150,394,0.215278166
150,385,0.286413285
150,388,0.271910753
150,394,0.247452589
150,384,0.208852656
150,385,0.23837597
150,386,0.224247243
150,384,0.219170909
150,385,0.237605505
150,394,0.219289149
150,384,0.293801055
150,385,0.349807617
150,386,0.317755712
150,388,0.324919919
150,394,0.322432902
150,384,0.300435726
150,385,0.324385959
150,386,0.308028277
150,388,0.273438164
150,394,0.339880085
150,384,0.304038948
150,385,0.332825055
150,386,0.305630185
150,388,0.311521526
150,394,0.331077665
150,384,0.241907186
150,385,0.278324537
150,386,0.236427509
150,388,0.230024121
150,389,0.249777841
150,385,0.317101932
150,388,0.27518561
150,394,0.278829404
150,384,0.271821494
150,385,0.283974856
150,386,0.272536702
150,394,0.26306959
150,384,0.271508
150,385,0.30851434
150,386,0.308858431
150,388,0.260651221
150,394,0.268860767
150,384,0.311928307
150,386,0.307578336
150,388,0.317832648
150,394,0.315237109
150,385,0.229275761
150,388,0.238631154
150,394,0.236489219
150,385,0.275866132
150,386,0.231178762
150,388,0.224746034
150,394,0.227612195
150,384,0.285250072
150,385,0.256804392
150,386,0.289490635
150,388,0.223350697
150,394,0.259542329
150,384,0.298951153
150,386,0.287430344
150,388,0.28906784
150,385,0.315743943
150,386,0.270754382
150,388,0.236971875
150,394,0.262108547
150,385,0.236537929
150,386,0.231908227
150,385,0.236182593
150,394,0.209657973
150,379,0.303832387
150,384,0.31251696
150,385,0.350189136
150,386,0.328290659
150,388,0.317901772
150,394,0.314157925
151,384,0.288877208
151,385,0.286625545
151,386,0.255760182
151,388,0.253296274
151,384,0.342463796
151,386,0.335802165
151,388,0.32185252
151,389,0.266026989
151,385,0.294758755
151,386,0.22534004
151,388,0.255967263
151,394,0.269873633
151,385,0.258886288
151,394,0.243348177
151,384,0.291241393
151,386,0.279720584
151,388,0.28135808
151,379,0.206990856
151,382,0.20798302
151,385,0.282771285
151,386,0.22297018
151,388,0.241665889
151,394,0.249819009
151,385,0.26693423
151,394,0.223008504
151,385,0.263064462
151,388,0.243018454
151,389,0.231778102
151,394,0.288310442
151,382,0.223097235
151,385,0.252804196
151,386,0.207232118
151,388,0.23972902
151,394,0.215423776
151,386,0.256499832
151,388,0.276094836
151,394,0.276191827
151,384,0.276608205
151,386,0.272258234
151,388,0.282512546
151,394,0.279917007
151,385,0.208332491
151,389,0.219383225
151,393,0.215086504
151,384,0.305548943
151,386,0.312183727
151,388,0.302065819
151,379,0.254135837
151,384,0.279325446
151,386,0.319510787
151,394,0.338894173
151,385,0.285750685
151,388,0.270269964
151,389,0.308697107
151,394,0.310965194
