81,1,0.07298342
84,1,0.048295
85,1,0.036689592
86,1,0.028523228
87,1,0.031758295
80,1,0.022134301
81,1,0.048461204
84,1,0.029202354
87,1,0.031135787
88,1,0.021921662
140,1,0.024876404
80,2,0.038015087
81,2,0.024341582
84,2,0.045081403
86,2,0.03041548
87,2,0.018245861
88,2,0.017679314
140,2,0.019575388
80,4,0.023929928
81,4,0.03067198
84,4,0.039943184
79,4,0.05930752
80,4,0.054485916
81,4,0.072901744
84,4,0.075494476
86,4,0.054223945
140,4,0.074317331
153,4,0.051656486
80,4,0.046135814
81,4,0.020135821
84,4,0.038828032
86,4,0.030422363
87,4,0.019110814
80,4,0.025290663
81,4,0.025151311
84,4,0.051355983
81,4,0.063343326
84,4,0.066986904
86,4,0.057644377
80,4,0.021990734
84,4,0.037881663
86,4,0.022806084
87,4,0.024767037
84,4,0.046261252
80,4,0.020520985
84,4,0.024739533
86,4,0.03105885
140,4,0.021281907
81,4,0.025472716
84,4,0.031959512
86,4,0.023551236
80,4,0.056230465
81,4,0.053791225
84,4,0.112122823
85,4,0.054190821
86,4,0.058534465
80,4,0.026136085
84,4,0.046248812
86,4,0.024224578
81,4,0.020300203
84,4,0.023341388
81,4,0.023351924
84,4,0.028649149
84,4,0.05178509
80,4,0.025632011
81,4,0.028974342
84,4,0.041151246
86,4,0.024531518
19,5,0.044332671
21,5,0.019140532
22,5,0.027591861
23,5,0.018350466
24,5,0.033475847
26,5,0.041454169
35,5,0.019173875
72,5,0.033282832
78,5,0.024289103
130,5,0.018311071
134,5,0.018251031
16,5,0.017115717
19,5,0.021076659
22,5,0.040242431
23,5,0.069679215
24,5,0.042323431
26,5,0.062325237
29,5,0.023484551
72,5,0.035775284
78,5,0.019991332
134,5,0.01517897
156,5,0.022833909
16,5,0.026631901
19,5,0.037318947
22,5,0.049943168
24,5,0.066919808
26,5,0.069419528
29,5,0.032300165
72,5,0.041470994
78,5,0.026551817
134,5,0.028552097
156,5,0.02702925
19,5,0.030709612
22,5,0.036958546
24,5,0.040476675
26,5,0.05350445
35,5,0.021243614
72,5,0.037975792
78,5,0.028795091
130,5,0.021709049
134,5,0.023535101
8,5,0.030560291
11,5,0.022835612
16,5,0.031389359
19,5,0.025150091
22,5,0.035046951
23,5,0.021078641
29,5,0.03682728
72,5,0.062359484
134,5,0.018095424
156,5,0.0477933
19,5,0.034985763
22,5,0.043675192
24,5,0.053196497
26,5,0.049854793
35,5,0.018773838
72,5,0.026317188
78,5,0.021988831
130,5,0.017664172
156,5,0.018139185
19,5,0.027581915
22,5,0.03635452
23,5,0.017268969
24,5,0.034628225
26,5,0.054995692
72,5,0.028077285
78,5,0.02181002
134,5,0.020216581
37,6,0.029399532
38,6,0.062078112
39,6,0.027149493
53,6,0.022659139
56,6,0.030598445
64,6,0.037761548
65,6,0.017970787
66,6,0.029991098
71,6,0.028282234
74,6,0.036347209
76,6,0.0209357
92,6,0.019482847
93,6,0.021869082
95,6,0.058572832
96,6,0.02487271
99,6,0.019574169
105,6,0.020979202
109,6,0.017427561
111,6,0.01802952
113,6,0.016585066
119,6,0.041782601
121,6,0.018891657
124,6,0.023850017
128,6,0.023444232
131,6,0.038648511
141,6,0.039218906
150,6,0.060253971
151,6,0.036712184
152,6,0.01782803
157,6,0.019924945
167,6,0.017980607
37,6,0.02440016
38,6,0.057404469
39,6,0.024413907
53,6,0.021373195
56,6,0.04428012
64,6,0.032518264
65,6,0.014539229
66,6,0.025651288
71,6,0.026553504
74,6,0.05260714
76,6,0.021047523
92,6,0.019277806
93,6,0.014504484
95,6,0.046040581
96,6,0.025009137
99,6,0.017175943
104,6,0.014981983
111,6,0.015135222
119,6,0.035217774
124,6,0.020924887
128,6,0.028011455
131,6,0.031452459
141,6,0.035655721
151,6,0.055480901
152,6,0.02443218
160,6,0.018116025
163,6,0.014588714
167,6,0.017698118
38,6,0.020061469
64,6,0.021723911
71,6,0.018496454
74,6,0.030234813
76,6,0.027298453
96,6,0.020941886
119,6,0.027180705
124,6,0.027101126
128,6,0.016841915
141,6,0.021142344
149,6,0.018906621
150,6,0.063713045
151,6,0.040284954
37,6,0.019739846
38,6,0.052579599
39,6,0.016085885
58,6,0.016255812
64,6,0.02054535
66,6,0.021240852
71,6,0.038636306
76,6,0.03253248
92,6,0.018483616
93,6,0.019231392
95,6,0.034590757
96,6,0.024553292
109,6,0.016431119
111,6,0.016829661
112,6,0.015547573
119,6,0.026520267
121,6,0.018017362
124,6,0.019322658
128,6,0.019966773
131,6,0.0287951
